pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y,pt8_cam1_X,pt8_cam1_Y,pt9_cam1_X,pt9_cam1_Y,pt10_cam1_X,pt10_cam1_Y,pt11_cam1_X,pt11_cam1_Y,pt12_cam1_X,pt12_cam1_Y,pt13_cam1_X,pt13_cam1_Y,pt14_cam1_X,pt14_cam1_Y,pt15_cam1_X,pt15_cam1_Y,pt16_cam1_X,pt16_cam1_Y
488.98,867.92,515.158533,728.179519,574.99,655.99,453.66,648.06,559.99,599.99,737.96,530.97,819.97,563.98,248.110469,753.668362,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,631.98,809.98,NaN,NaN,634.99,812.97,NaN,NaN
489.01,867.97,515.088147,727.763628,574.98,656.04,453.98,648.09,559.99,600.02,737.99,531,819.98,564.01,247.597332,753.613876,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,632.02,810.02,NaN,NaN,635,813.02,NaN,NaN
488.98,867.98,515.088147,727.763628,575.02,656.06,454.03,648.08,560.02,600.05,738.01,531.05,820,564.03,248.255242,753.929048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,632.01,810.04,NaN,NaN,635.01,813.03,NaN,NaN
488.99,867.92,514.944942,728.025311,575.04,656.03,454.02,648.05,560.02,600.03,738.05,531.03,820.04,564,248.255242,754.059391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,632,810.53,NaN,NaN,635.01,813.02,NaN,NaN
488.96,867.9,515.088147,728.156153,575.03,656,454.03,648.01,560.01,600.01,738.04,530.99,820.02,564,248.584196,753.929048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,632,810.48,NaN,NaN,634.99,812.98,NaN,NaN
488.97,867.9,515.231351,728.286994,574.99,656,454,648.04,560.01,600.02,737.99,531,820,564.01,248.584196,754.059391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,632,810.04,NaN,NaN,635.01,813.01,NaN,NaN
489,867.91,515.088147,728.156153,574.99,656.03,454.01,648.04,560,600.02,737.99,531.02,819.99,564.02,248.913151,753.613876,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,632,810.02,NaN,NaN,635.01,813.02,NaN,NaN
489.02,867.91,515.374556,728.025311,575.02,656.02,454.03,648.06,560.02,600.03,738.03,531.02,820.01,564,248.584196,754.24422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,631.52,810.53,NaN,NaN,635.01,813.04,NaN,NaN
489,867.91,515.374556,728.025311,575.05,656.01,454.02,648.02,560.01,600.01,738.05,531,820.06,563.99,248.584196,754.059391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,631.56,810.57,NaN,NaN,635.01,812.99,NaN,NaN
488.660716,868.158523,515.374556,728.156153,575,656.03,454.02,648.04,560.01,600.03,738.03,531.02,819.99,564,248.768378,753.74422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,632.02,810.5,NaN,NaN,635.01,813,NaN,NaN
488.47,867.96,515.374556,728.156153,574.99,656.03,454,648.55,560,600.03,737.98,531.01,819.99,564.01,248.742105,753.929048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,632.01,811,NaN,NaN,635.02,813.02,NaN,NaN
488.01,867.97,515.088147,728.025311,574.98,656.04,454,649.05,560,600.03,738.01,531.02,819.99,564.01,248.913151,753.613876,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,632,810.51,NaN,NaN,635,813.03,NaN,NaN
488.03,867.98,515.231351,728.286994,575.03,656.03,454.01,649.08,560.02,600.02,738.03,531.02,820.01,564.01,248.584196,753.929048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,632.03,810.49,NaN,NaN,635.01,813.02,NaN,NaN
488.02,867.95,515.374556,728.156153,575.02,656.04,454.02,649.05,560.01,600.03,738.03,531.03,820.03,564.01,248.584196,753.929048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,632,810,NaN,NaN,635.01,812.99,NaN,NaN
487.49,867.96,515.231351,728.286994,574.99,656.07,454.01,649.08,560,600.04,738,531.03,820,564.02,248.584196,753.929048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,632.01,810.03,NaN,NaN,635.01,813.03,NaN,NaN
487.5,867.98,515.374556,728.156153,574.96,656,454,649.02,559.48,600.02,737.95,530.97,819.97,563.98,248.584196,753.929048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,631.99,810,NaN,NaN,634.98,813,NaN,NaN
487.55,867.99,515.517761,728.156153,574.99,655.97,453.99,648.99,558.99,599.99,737.99,530.98,820,563.99,248.584196,753.929048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,631.99,810,NaN,NaN,635,813,NaN,NaN
488.05,867.49,515.374556,728.025311,575.03,656.01,454.01,649.01,559.02,600.02,738.02,531.01,820.02,564,248.584196,753.929048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,632,810.01,NaN,NaN,635,813.01,NaN,NaN
488.54,867,515.231351,728.286994,575.02,656.04,454.03,649.06,559.01,600.54,738.04,531.04,820.03,564.02,248.584196,753.929048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,632.02,810.04,NaN,NaN,635.02,813.05,NaN,NaN
489.02,866.99,515.374556,728.156153,575.02,656,454.01,649.01,559.01,600.99,738.04,531.01,820.02,564,248.584196,753.929048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,632,809.98,NaN,NaN,635,812.98,NaN,NaN
489.23,866.93,515.231351,728.156153,575.01,655.97,453.99,648.95,559,600.97,737.99,530.96,820.01,563.97,248.584196,753.929048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
489.3,866.95,515.088147,728.286994,574.99,656.01,453.99,649.01,558.99,601.01,738.01,531.51,820.01,564,248.584196,753.929048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
489.08,867.02,515.088147,728.156153,575.03,656.08,454.02,649.06,559.02,601.04,738.07,532.05,820.03,564.03,248.584196,753.929048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
489.05,866.99,515.088147,728.156153,575.02,656.02,454.02,649.02,558.52,601.02,737.97,532.28,820.05,564.01,248.584196,753.929048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
489.01,866.96,515.374556,728.156153,575,655.96,453.99,648.96,558.84,601,737.95,531.21,819.99,563.99,248.584196,753.929048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
489.02,866.98,515.088147,728.156153,574.97,656.01,453.99,648.99,558.98,601,738.01,530.84,819.97,564.01,248.584196,753.929048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
490.524934,867.256896,514.801738,728.156153,575,656.05,454.01,649.06,558.5,601.02,738.03,531.42,820,564.02,248.584196,753.929048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
491.57,867,514.944942,728.156153,575.03,656.03,454.01,649.03,558.89,601.04,738,531.25,820.02,564.03,248.584196,753.929048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
491.57,866.97,515.088147,728.025311,575.03,656.5,454.01,649,559.03,601,738.03,531.01,820.04,563.99,248.584196,753.929048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
492.04,866.94,514.944942,728.286994,574.99,656.48,454,648.98,558.99,600.99,738,530.99,820,564,248.584196,753.929048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
492.05,866.98,514.801738,728.286994,574.98,657.08,454,649.01,558.5,601.01,737.98,531.5,819.98,564.02,248.584196,753.929048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
492.11,866.97,514.801738,728.156153,575,657.07,454,649.03,558.87,601.05,738.02,532.03,820.02,564.01,248.584196,753.929048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
492.14,866.95,514.944942,728.286994,575.04,657,454.02,649,559.01,600.99,738.01,532.26,820.05,563.99,248.584196,753.929048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
492.07,866.94,515.02,727.97,575.04,656.99,454.01,648.98,559.01,600.98,737.98,532.24,820.04,564,248.584196,753.929048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
492.06,866.97,514.99,727.98,574.98,657,453.98,649.01,559,601.01,738,532.01,819.99,564.02,248.584196,753.929048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
492.1,866.98,515.02,728.5,574.99,657.05,454,649.03,559.01,601.02,738.01,532.53,819.98,564.04,248.584196,753.929048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
492.208702,866.351199,514.58,728.96,575.02,657.01,454.02,648.99,559.01,600.99,738.02,533.01,820.03,564,248.584196,753.929048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
492.63,865.94,514.99,728.97,575.03,656.99,454,649,558.51,601.01,738.02,532.49,820.01,563.98,248.584196,753.929048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
492.59,865.99,515.02,728.98,574.99,657.01,454,649.02,558.87,601.02,737.98,532.01,819.99,564.02,248.584196,753.929048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
492.56,865.98,515.02,728.97,574.98,657.01,453.99,649.03,558.99,601.02,737.98,532.02,819.95,564.03,248.584196,753.929048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
493.11,865.95,515.02,728.93,574.99,656.99,454,648.98,559.01,600.99,737.98,531.99,820,563.99,248.584196,754.559391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
492.708702,866.654454,515.02,728.94,575.01,656.97,455.01,648.98,559,600.98,738.02,532.48,820.03,563.98,248.584196,754.559391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
492.460361,866.654454,515.03,729.02,575.03,657.02,455.35,648.99,558.51,601.03,737.97,532.3,820.02,564.02,248.584196,754.559391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
492.460361,866.052012,515,729,575,656.99,455.34,648.99,558.88,601,738.01,532.02,819.99,564.03,248.584196,754.559391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
492.647446,866.855268,515,728.96,575.51,656.94,455,648.96,559,600.99,737.99,532.48,820,563.98,248.584196,754.559391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
492.273275,866.654454,515,728.46,575.52,656.95,455,648.96,559,600.96,737.96,532.71,820,564.49,248.584196,754.559391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
492.460361,866.855268,515.04,728.01,575.53,657.02,455.01,649.02,559.01,601.02,738.05,533.03,820.04,564.36,248.584196,754.559391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
492.647446,866.45364,515.04,728.01,575.51,657.01,455.02,649,559.02,601,738.03,533.02,820.03,564.01,248.584196,754.559391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
492.273275,866.252826,515.02,727.99,575.44,656.99,454.99,649,559,601,738,533,820,564,248.584196,754.559391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
492.460361,866.855268,515,727.98,574.99,656.99,454.98,648.98,558.99,601,737.99,532.99,819.99,564,248.584196,754.559391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
492.08619,866.855268,515.01,728.04,575.01,657.04,455.02,649.02,559,601.01,738,533.02,820,564.02,248.584196,754.559391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
491.899105,866.654454,515.01,728.04,575.01,657.04,455,649.03,559.01,601,738.01,533.03,820.01,564.02,248.584196,754.559391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
491.899105,866.855268,515.01,728,575.02,656.99,455,649.01,559.01,601.02,738.02,533,820,564.01,248.584196,754.559391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
491.712019,866.654454,515,727.97,574.99,656.99,455,648.98,558.99,601,738,532.99,819.99,563.99,248.584196,754.559391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
491.524934,866.855268,514.98,727.97,574.99,656.98,454.99,648.98,559,600.97,737.98,532.99,819.99,564.5,248.584196,754.559391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
491.337849,866.855268,514.98,728.04,574.99,657.05,455,649.06,559.01,601.04,738.01,533.03,820.01,565.01,248.584196,754.559391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
490.776593,866.855268,515.03,727.87,575.03,656.98,455,648.99,559.01,600.99,738.03,533,820.04,565.24,248.584196,754.559391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
490.402422,866.855268,515.01,727.99,575.02,657.01,455.01,649.01,559,601,738.02,533,820.02,565.25,248.584196,754.559391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
490.402422,867.056082,515,727.99,574.99,656.99,455,649.01,559,601,737.98,532.99,820,564.99,250.07106,754.429048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
490.215337,867.056082,514.99,728.05,574.99,657.04,455,649.05,559,601.03,737.98,533.01,820,565,249.57106,754.559391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
489.841166,867.056082,515.01,728.06,575,657.05,455.02,649.06,559,601.04,738,533.02,820.01,565.01,249.57106,754.874563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
489.27991,867.256896,515.07,728.03,575,657.03,455.01,649.05,559.01,601.03,737.98,532.99,819.97,564.97,249.57106,754.874563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
487.970313,867.256896,515.06,727.49,574.98,657.01,455.02,649.06,558.98,601.02,737.95,532.97,819.97,564.98,249.57106,754.874563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
486.286546,867.056082,515.06,727.51,574.98,656.97,454.99,649.02,558.99,600.99,737.93,532.97,819.95,564.98,249.57106,754.874563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
484.976949,867.056082,515.29,727.5,575,656.97,455,649.06,558.99,600.99,737.97,533.01,819.94,565.02,249.57106,754.874563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
473.725139,826.751241,515.28,727.46,574.96,656.71,455.01,648.94,559,600.93,737.92,532.92,819.98,564.99,249.57106,754.874563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
497.41824,773.716776,515.116923,728.613043,574.9,656.46,454.99,648.88,558.95,600.84,737.95,532.98,819.92,564.98,249.57106,754.874563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
519.955581,770.925488,515.015328,729.702886,574.98,656.01,455.01,649.08,558.98,601,737.92,532.96,819.95,564.96,249.57106,754.874563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
546.827025,766.273342,515.088147,730.417836,575.01,656.24,455.03,649.13,559.01,601.06,738.06,533.01,820.13,564.98,249.57106,754.874563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
574.85423,761.00091,515.80417,730.88046,575.02,656.34,455.02,649.08,559.03,601.06,738.12,533.03,820.66,564.92,249.57106,754.874563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
600.49896,759.053933,516.733784,731.772985,575.11,656.27,455.04,649.07,559.01,601.03,738.07,532.96,821.12,564.87,249.57106,754.874563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
624.316574,760.685766,517.665829,732.343084,575.06,656.06,455.03,649.06,559,601.01,737.91,532.92,821.06,564.95,249.57106,754.874563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
645.34702,761.773654,520.100308,733.128134,575.02,655.96,454.99,650.01,559.48,600.97,737.93,532.99,820.88,565.03,249.57106,754.874563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
659.282858,766.125208,521.675558,733.128134,575.2347,655.130452,454.99,650.05,559.17,600.97,737.97,533.01,820.93,565.04,249.99,754.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
